"","JOURNAL","YEAR","NAME","COUNTRY","editor_id","FIRST_NAME","MIDDLE_NAME","LAST_NAME","UNIT","CITY.x","STATE","source.x","BASIC2015","Classification","UNITID","CITY.y","STABBR","Category","source.y"
"466","PLANTECOL",2005,"Smith College","USA",930,"Paul","R","Wetzel","Department of Biological Sciences, Clark Science Center","Northampton","MA","class",21,"Baccalaureate Colleges: Arts & Sciences Focus",167835,"Northampton","MA","Baccalaureate","carnegie"
"467","EVOL",2003,"Smith College","USA",693,"Laura","A","Katz",NA,"Northampton","MA","class",21,"Baccalaureate Colleges: Arts & Sciences Focus",167835,"Northampton","MA","Baccalaureate","carnegie"
"468","ECOLOGY",1985,"Smithsonian Environmental Research Center","USA",297,"Dennis","F","Whigham",NA,"Edgewater","MD","class",NA,NA,NA,NA,NA,NA,NA
"469","ECOLOGY",2002,"Smithsonian Migratory Bird Center","USA",968,"Russell","S","Greenberg",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"470","BITR",1969,"Smithsonian National Museum of Natural History","USA",551,"James","A","Peters",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"471","JBIOG",1991,"Smithsonian National Museum of Natural History","USA",708,"Lynne","R","Parenti","Division Of Fishes",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"472","EVOL",2008,"Smithsonian National Museum of Natural History","USA",376,"Gene",NA,"Hunt",NA,"Washington","DC","class",NA,NA,NA,NA,NA,NA,NA
"473","ECOLOGY",2003,"Smithsonian National Museum of Natural History","USA",158,"Conrad","C","Labandeira","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"474","AMNAT",2003,"Smithsonian National Museum of Natural History","USA",210,"Douglas","H","Erwin",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"475","AJB",1995,"Smithsonian National Museum of Natural History","USA",1190,"William",NA,"Dimichele",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"476","AJB",2007,"Smithsonian National Museum of Natural History","USA",522,"John",NA,"Kress",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"477","AJB",2007,"Smithsonian National Museum of Natural History","USA",601,"Jun",NA,"Wen",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"478","CONBIO",1987,"Smithsonian National Zoological Park","USA",236,"Devra","G","Kleiman","","Washington","DC","class",NA,NA,NA,NA,NA,NA,NA
"479","BIOCON",1993,"Smithsonian National Zoological Park","USA",569,"JOHN",NA,"SEIDENSTZICKER","","Washington","DC","class",NA,NA,NA,NA,NA,NA,NA
"480","BITR",2001,"Smithsonian Tropical Research Institute","USA",1121,"S","Joseph","Wright","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"481","BITR",1996,"Smithsonian Tropical Research Institute","USA",275,"David",NA,"Roubik","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"482","EVOL",1990,"Smithsonian Tropical Research Institute","USA",508,"Jeremy",NA,"Jackson",NA,"Miami","FL","class",NA,NA,NA,NA,NA,NA,NA
"483","AMNAT",2015,"Smithsonian Tropical Research Institute","USA",1223,"William","T","Wcislo",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"484","LECO",1998,"South Dakota State University","USA",156,"C","W","Johnson","Department of Horticulture and Forestry","Brookings","SD","class",16,"Doctoral Universities: Higher Research Activity",219356,"Brookings","SD","Doctoral","carnegie"
"485","LECO",2008,"South Dakota State University","USA",375,"G","M","Henebry","Geographic Information Science Center of Excellence (GIScCE)","Brookings","SD","class",16,"Doctoral Universities: Higher Research Activity",219356,"Brookings","SD","Doctoral","carnegie"
"486","ECOLOGY",2008,"South Dakota State University","USA",830,"Michael","C","Wimberly",NA,NA,NA,"class",16,"Doctoral Universities: Higher Research Activity",219356,"Brookings","SD","Doctoral","carnegie"
"487","OECOL",2006,"Southern Illinois University","USA",555,"John","D","Reeve",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"488","JECOL",1999,"Southern Illinois University","USA",220,"David","J","Gibson",NA,"Carbondale",NA,"class",NA,NA,NA,NA,NA,NA,NA
"489","JECOL",2010,"Southern Illinois University","USA",1109,"Sedonia",NA,"Sipes",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"490","BIOCON",2006,"Southern Illinois University","USA",636,"Karen","R","Lips",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"491","LECO",1999,"Southwest Texas State University","USA",194,"David",NA,"Butler","Department of Geography & Planning",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"492","LECO",2001,"Southwest Texas State University","USA",382,"George",NA,"Malanson","Department of Geography",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"493","ECOLOGY",2007,"St Louis University","USA",1169,"Thomas","J","Valone",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"494","BITR",2010,"Stanford University","USA",177,"Cagan",NA,"Sekercioglu",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",243744,"Stanford","CA","Doctoral","carnegie"
"495","OECOL",1985,"Stanford University","USA",888,"Paul","R","Ehrlich",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",243744,"Stanford","CA","Doctoral","carnegie"
"496","OECOL",1990,"Stanford University","USA",416,"Harold","A","Mooney",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",243744,"Stanford","CA","Doctoral","carnegie"
"497","OECOL",2004,"Stanford University","USA",223,"Deborah","M","Gordon",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",243744,"Stanford","CA","Doctoral","carnegie"
"498","JANE",2011,"Stanford University","USA",1245,"James","H","Jones",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",243744,"Stanford","CA","Doctoral","carnegie"
"499","EVOL",1985,"Stanford University","USA",9,"Allan","M","Campbell",NA,"Stanford","CA","class",15,"Doctoral Universities: Highest Research Activity",243744,"Stanford","CA","Doctoral","carnegie"
"500","EVOL",1992,"Stanford University","USA",1222,"Ward","B","Watt",NA,"Stanford","CA","class",15,"Doctoral Universities: Highest Research Activity",243744,"Stanford","CA","Doctoral","carnegie"
"501","EVOL",1998,"Stanford University","USA",119,"Carol","L","Boggs",NA,"Stanford","CA","class",15,"Doctoral Universities: Highest Research Activity",243744,"Stanford","CA","Doctoral","carnegie"
"502","ECOLOGY",1987,"Stanford University","USA",927,"Peter","M","Vitousek",NA,"Stanford","CA","class",15,"Doctoral Universities: Highest Research Activity",243744,"Stanford","CA","Doctoral","carnegie"
"503","CONBIO",1987,"Stanford University","USA",110,"Bruce",NA,"Wilcox",NA,"Stanford","CA","class",15,"Doctoral Universities: Highest Research Activity",243744,"Stanford","CA","Doctoral","carnegie"
"504","CONBIO",1991,"Stanford University","USA",256,"Dennis",NA,"Murphy",NA,"Stanford","CA","class",15,"Doctoral Universities: Highest Research Activity",243744,"Stanford","CA","Doctoral","carnegie"
"505","CONBIO",2005,"Stanford University","USA",361,"Florenza",NA,"Micheli",NA,"Stanford","CA","class",15,"Doctoral Universities: Highest Research Activity",243744,"Stanford","CA","Doctoral","carnegie"
"506","AMNAT",1985,"Stanford University","USA",751,"Marcus","W","Feldman",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",243744,"Stanford","CA","Doctoral","carnegie"
"507","AJB",2005,"Stanford University","USA",1186,"Winslow",NA,"Briggs",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",243744,"Stanford","CA","Doctoral","carnegie"
"508","AREES",1992,"State University of New York","USA",217,"Douglas","J","Futuyma",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"509","AJB",1995,"State University of New York","USA",1219,"William",NA,"Stein",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"510","AJB",2000,"State University of New York","USA",424,"Hans-Christof",NA,"Spatz",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"511","AJB",2006,"State University of New York","USA",965,"R",NA,"Geeta",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"512","EVOL",1992,"State University of New York Binghamton","USA",793,"Matthew",NA,"Parker",NA,"Binghamton","NY","class",NA,NA,NA,NA,NA,NA,NA
"513","ECOLOGY",1994,"State University of New York Binghamton","USA",855,"Nancy","E","Stamp","","Binghamton","NY","class",NA,NA,NA,NA,NA,NA,NA
"514","BITR",2006,"State University of New York College of Environmental Science and Forestry","USA",484,"Jose",NA,"Fragoso",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"515","JBIOG",2006,"State University of New York College of Environmental Science and Forestry","USA",778,"Mark","V","Lomolino","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"516","FEM",1985,"State University of New York College of Environmental Science and Forestry","USA",940,"Robert","L","Burgess",NA,"Syracuse","NY","class",NA,NA,NA,NA,NA,NA,NA
"517","FEM",2010,"State University of New York College of Environmental Science and Forestry","USA",1032,"Ruth","D","Yanai",NA,"Syracuse","NY","class",NA,NA,NA,NA,NA,NA,NA
"518","CONBIO",1989,"State University of New York College of Environmental Science and Forestry","USA",148,"Charles",NA,"Hall",NA,"Syracuse","NY","class",NA,NA,NA,NA,NA,NA,NA
"519","EVOL",1993,"State University of New York Stony Brook","USA",1192,"Walter",NA,"Eanes",NA,"Stony Brook","NY","class",NA,NA,NA,NA,NA,NA,NA
"520","EVOL",2007,"State University of New York Stony Brook","USA",591,"John",NA,"TRUE",NA,"Stony Brook","NY","class",NA,NA,NA,NA,NA,NA,NA
"521","ECOLOGY",1988,"State University of New York Stony Brook","USA",530,"Jeffrey","S","Levinton",NA,"Stony Brook","NY","class",NA,NA,NA,NA,NA,NA,NA
"522","ECOLOGY",1988,"State University of New York Stony Brook","USA",586,"James",NA,"Thompson",NA,"Stony Brook","NY","class",NA,NA,NA,NA,NA,NA,NA
"523","ECOGRAPHY",2009,"State University of New York Stony Brook","USA",145,"Catherine","H","Graham","","Stony Brook","NY","class",NA,NA,NA,NA,NA,NA,NA
"524","OECOL",1995,"Syracuse University","USA",1085,"Samuel","J","McNaughton",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",196413,"Syracuse","NY","Doctoral","carnegie"
"525","JECOL",2008,"Syracuse University","USA",488,"Jason",NA,"Fridley",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",196413,"Syracuse","NY","Doctoral","carnegie"
"526","EVOL",1998,"Syracuse University","USA",1218,"W","Thomas","Starmer",NA,"Syracuse","NY","class",15,"Doctoral Universities: Highest Research Activity",196413,"Syracuse","NY","Doctoral","carnegie"
"527","EVOL",2001,"Syracuse University","USA",1099,"Scott",NA,"Pitnick",NA,"Syracuse","NY","class",15,"Doctoral Universities: Highest Research Activity",196413,"Syracuse","NY","Doctoral","carnegie"
"528","ECOLOGY",2002,"Syracuse University","USA",801,"Mark",NA,"Ritchie",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",196413,"Syracuse","NY","Doctoral","carnegie"
"529","ECOLOGY",1985,"Syracuse University","USA",721,"Larry","L","Wolf",NA,"Syracuse","NY","class",15,"Doctoral Universities: Highest Research Activity",196413,"Syracuse","NY","Doctoral","carnegie"
"530","CONBIO",2008,"Syracuse University","USA",1040,"Steven",NA,"Brechin",NA,"Syracuse","NY","class",15,"Doctoral Universities: Highest Research Activity",196413,"Syracuse","NY","Doctoral","carnegie"
"531","FEM",2000,"Temple Inland Forest Products","USA",961,"Richard","F","Fisher",NA,"Diboll","TX","class",NA,NA,NA,NA,NA,NA,NA
"532","ECOLOGY",2010,"Texas A & M University","USA",560,"Jay","R","Rooker",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"533","ECOLOGY",2002,"Texas A & M University","USA",664,"Kirk","O","Winemiller",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"534","AMNAT",2015,"Texas A & M University","USA",274,"Daniel","L","Roelke",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"535","JECOL",2007,"Texas State University","USA",1107,"Susan",NA,"Schwinning",NA,"San Marcos",NA,"class",16,"Doctoral Universities: Higher Research Activity",228459,"San Marcos","TX","Doctoral","carnegie"
"536","JBIOG",2011,"Texas State University","USA",592,"Joseph","A","Veech",NA,NA,NA,"class",16,"Doctoral Universities: Higher Research Activity",228459,"San Marcos","TX","Doctoral","carnegie"
"537","EVOL",2008,"Texas State University","USA",169,"Christopher","C","Nice",NA,"San Marcos","TX","class",16,"Doctoral Universities: Higher Research Activity",228459,"San Marcos","TX","Doctoral","carnegie"
"538","AJB",2013,"Texas State University","USA",1257,"Noland",NA,"Martin",NA,NA,NA,"class",16,"Doctoral Universities: Higher Research Activity",228459,"San Marcos","TX","Doctoral","carnegie"
"539","LECO",2008,"Texas Tech University","USA",846,"N","E","Mclyntre","Department of Biological Sciences","Lubbock","TX","class",15,"Doctoral Universities: Highest Research Activity",229115,"Lubbock","TX","Doctoral","carnegie"
"540","LECO",2014,"Texas Tech University","USA",845,"N","E","McIntyre",NA,"Lubbock","TX","class",15,"Doctoral Universities: Highest Research Activity",229115,"Lubbock","TX","Doctoral","carnegie"
"541","CONBIO",1988,"Texas Tech University","USA",305,"Eric",NA,"Bolen",NA,"Lubbock ","TX","class",15,"Doctoral Universities: Highest Research Activity",229115,"Lubbock","TX","Doctoral","carnegie"
"542","BIOCON",2005,"Texas Tech University","USA",828,"Michael","R","Willig",NA,"Lubbock","TX","class",15,"Doctoral Universities: Highest Research Activity",229115,"Lubbock","TX","Doctoral","carnegie"
"543","OECOL",2013,"Tufts University","USA",170,"Colin","M","Orians",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",168148,"Medford","MA","Doctoral","carnegie"
"544","CONBIO",2014,"Tufts University","USA",554,"J","Michael","Reed",NA,"Medford","MA","class",15,"Doctoral Universities: Highest Research Activity",168148,"Medford","MA","Doctoral","carnegie"
"545","BITR",2006,"Tulane University","USA",674,"Lee",NA,"Dyer",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"546","CONBIO",1987,"Unaffiliated","USA",948,"Raymon",NA,"Dasmann","","Santa Cruz","CA","class",NA,NA,NA,NA,NA,NA,NA
"547","ECOLOGY",2005,"University of Akron","USA",996,"Randall","J","Mitchell",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"548","BITR",2002,"University of Alabama Huntsville","USA",986,"Robert",NA,"Lawton",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"549","EVOL",1991,"University of Alabama Huntsville","USA",773,"Marcy",NA,"Lawton",NA,"Huntsville","AL","class",NA,NA,NA,NA,NA,NA,NA
"550","JBIOG",2011,"University of Alabama Tuscaloosa","USA",713,"Leslie","J","Rissler","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"551","ECOLOGY",1995,"University of Alabama Tuscaloosa","USA",4,"Arthur",NA,"Benke","","Tuscaloosa","AL","class",NA,NA,NA,NA,NA,NA,NA
"552","CONBIO",2012,"University of Alaska Anchorage","USA",1045,"Steve",NA,"Colt",NA,"Anchorage","AK","class",18,"Master's Colleges & Universities: Larger Programs",102553,"Anchorage","AK","Masters","carnegie"
"553","OECOL",1985,"University of Alaska Fairbanks","USA",349,"F","Stuart","Chapin","",NA,NA,"class",16,"Doctoral Universities: Higher Research Activity",102614,"Fairbanks","AK","Doctoral","carnegie"
"554","ECOLOGY",2006,"University of Alaska Fairbanks","USA",1018,"Roger","W","Ruess","",NA,NA,"class",16,"Doctoral Universities: Higher Research Activity",102614,"Fairbanks","AK","Doctoral","carnegie"
"555","BIOCON",2013,"University of Alaska Fairbanks","USA",356,"Falk",NA,"Huettmann",NA,"Fairbanks","AK","class",16,"Doctoral Universities: Higher Research Activity",102614,"Fairbanks","AK","Doctoral","carnegie"
"556","ECOLOGY",2003,"University of Alberta","USA",1082,"Subhash",NA,"Lele",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"557","BITR",2012,"University of Arizona","USA",304,"Elizabeth",NA,"Arnold",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"558","OECOL",2003,"University of Arizona","USA",448,"Judith","L","Bronstein",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"559","JECOL",2014,"University of Arizona","USA",850,"Nicole",NA,"Rafferty",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"560","EVOL",1985,"University of Arizona","USA",230,"David",NA,"Jablonski",NA,"Tuscon","AZ","class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"561","EVOL",1988,"University of Arizona","USA",769,"Margaret","Green","Kidwell",NA,"Tuscon","AZ","class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"562","EVOL",1990,"University of Arizona","USA",623,"Karl","W","Flessa",NA,"Tuscon","AZ","class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"563","EVOL",1990,"University of Arizona","USA",994,"Richard","E","Michod",NA,"Tuscon","AZ","class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"564","EVOL",1992,"University of Arizona","USA",596,"J","Bruce","Walsh",NA,"Tuscon","AZ","class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"565","EVOL",1993,"University of Arizona","USA",243,"David","R","Maddison",NA,"Tuscon","AZ","class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"566","EVOL",1997,"University of Arizona","USA",758,"Michael","F","Hammer",NA,"Tuscon","AZ","class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"567","EVOL",1998,"University of Arizona","USA",296,"Diana","E","Wheeler",NA,"Tuscon","AZ","class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"568","EVOL",1999,"University of Arizona","USA",1152,"Therese","A","Markow",NA,"Tuscon","AZ","class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"569","EVOL",2001,"University of Arizona","USA",417,"Howard",NA,"Ochman",NA,"Tuscon","AZ","class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"570","EVOL",2003,"University of Arizona","USA",789,"Michael","W","Nachman",NA,"Tuscon","AZ","class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"571","EVOL",2007,"University of Arizona","USA",3,"Alexander",NA,"Badyaev",NA,"Tuscon","AZ","class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"572","ECOLOGY",1985,"University of Arizona","USA",449,"James","H","Brown",NA,"Tuscon","AZ","class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"573","ECOLOGY",2008,"University of Arizona","USA",1145,"Travis","E","Huxman",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"574","ECOLOGY",1999,"University of Arizona","USA",161,"Carlos",NA,"MartinezDelRio",NA,"Tuscon","AZ","class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"575","AMNAT",1994,"University of Arizona","USA",848,"Nancy","A","Moran",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"576","AJB",1995,"University of Arizona","USA",593,"Judith",NA,"Verbeke",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",104179,"Tucson","AZ","Doctoral","carnegie"
"577","ECOLOGY",1997,"University of Arkansas Fayetteville","USA",657,"Kimberly","G","Smith","","Fayetteville","AR","class",NA,NA,NA,NA,NA,NA,NA
"578","ECOLOGY",2003,"University of ArKansas Little Rock","USA",525,"Janet",NA,"Lanza",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
