"","JOURNAL","YEAR","FIRST_NAME","MIDDLE_NAME","LAST_NAME","INST","COUNTRY","editor_id","UNIT","CITY","STATE"
"1101","FEM",1997,"Timo",NA,"Pukkala","University of Joensuu","Finland",3626,NA,"Joensuu",NA
"1102","FEM",1997,"David","D","Reed","Michigan Technological University","USA",835,NA,"Houghton","Michigan"
"1103","FEM",1998,"James","R","Boyle","Oregon State University","USA",1478,NA,"Corvallis","Oregon"
"1104","FEM",1998,"Sandra",NA,"Brown","US Environmental Protection Agency","USA",3290,NA,"Corvallis","Oregon"
"1105","FEM",1998,"Rongjun",NA,"Chen","University of Hong Kong","Hong Kong",3017,NA,"Hong Kong",NA
"1106","FEM",1998,"Richard","M","DeGraaf","University of Massachusetts","USA",3036,NA,"Amherst","Massachusetts"
"1107","FEM",1998,"Phil","M","Fearnside","Instituto Nacional de Pesquisas da Amazonia INPA","Brazil",2803,NA,"Manaus",NA
"1108","FEM",1998,"Margaret","R","Gale","Michigan Technological University","USA",2382,"School of Forestry and Wood Products","Houghton","Michigan"
"1109","FEM",1998,"Daniel",NA,"Gilmore","Canadian Forest Products Ltd","Canada",704,NA,"Alberta",NA
"1110","FEM",1998,"Francis","E","Putz","University of Florida","USA",1120,NA,"Gainesville","Florida"
"1111","FEM",1998,"John","R","Toliver","USDA Forest Service","USA",1909,NA,"Washington DC","Washington DC"
"1112","FEM",1999,"P","MS","Ashton","Yale University","USA",3926,NA,"New Haven","Connecticut"
"1113","FEM",1999,"Ingrid",NA,"Burke","Colorado State University","USA",1393,NA,"Fort Collins","Colorado"
"1114","FEM",1999,"Stephen","Green","Pallardy","University of Missouri","USA",3427,NA,"Columbia","Missouri"
"1115","FEM",1999,"David",NA,"Whitehead","Manaaki Whenua Landcare Research","New Zealand",916,NA,"Lincoln",NA
"1116","FEM",2000,"Roger","D","Finlay","Swedish University of Agricultural Sciences","Sweden",3058,NA,"Uppsala",NA
"1117","FEM",2000,"Richard","F","Fisher","Temple-Inland Forest","USA",3059,NA,"Diboll","Texas"
"1118","FEM",2000,"Jerome","K","Vanclay","Southern Cross University","Australia",1922,NA,"Lismore",NA
"1119","FEM",2001,"James","B","Ball","Food and Agriculture Organization FAO","Italy",1449,NA,"Rome",NA
"1120","FEM",2001,"Thomas",NA,"Geburek","Federal Forest Reseach Center","Austria",3554,NA,"Vienna",NA
"1121","FEM",2002,"Reinhart","T","Ceulemans","University of Antwerp","Belgium",3014,NA,"Antwerpen",NA
"1122","FEM",2002,"Bryan",NA,"Finegan","Center for Tropical Agricultural Research and Education CATIE","Costa Rica",271,NA,"Turrialba",NA
"1123","FEM",2002,"Cathryn","H","Greenberg","USDA Forest Service","USA",467,NA,"Asheville","North Carolina"
"1124","FEM",2002,"Hubert",NA,"Hasenauer","University of Agricultural Sciences","Austria",1305,NA,"Vienna",NA
"1125","FEM",2002,"Kalev",NA,"Jogiste","Estonian Agricultultural University","Estonia",2022,NA,"Tartu",NA
"1126","FEM",2002,"Rodney",NA,"Keenan","Department of Agriculture and Water Resources","Australia",3117,NA,"Kingston",NA
"1127","FEM",2002,"Susan","C","Loeb","Clemson University","USA",3394,NA,"Clemson","South Carolina"
"1128","FEM",2002,"Helene",NA,"Lundkvist","Swedish University of Agricultural Sciences","Sweden",1332,NA,"Uppsala",NA
"1129","FEM",2002,"Jumanne","A","Maghembe","Africa Plant Seeds International","Tanzania",1735,NA,"Dar-Es-Salaam",NA
"1130","FEM",2002,"Annikki",NA,"Makela","University of Helsinki","Finland",142,NA,"Helsinki",NA
"1131","FEM",2002,"Craig","R","McKinley","Oklahoma State University","USA",527,NA,"Stillwater","Oklahoma"
"1132","FEM",2002,"Kari",NA,"Mielikainen","Finnish Forest Research Institute","Finland",2052,NA,"Helsinki",NA
"1133","FEM",2002,"Florencia",NA,"Montagnini","Yale University","USA",1112,NA,"New Haven","Connecticut"
"1134","FEM",2002,"Daniel","Green","Neary","USDA Forest Service","USA",798,NA,"Flagstaff","Arizona"
"1135","FEM",2002,"Jaques",NA,"Ranger","French National Institute for Agricultural Research Centre de Nancy","France",1823,NA,"Champenoux",NA
"1136","FEM",2002,"Daniel","R","Weise","USDA Forest Service","USA",909,NA,"Riveside","California"
"1137","FEM",2003,"Chris","L","Beadle","Commonwealth Scientific and Industrial Research Organisation CSIRO","Australia",392,NA,"Hobart",NA
"1138","FEM",2003,"Nicholas","B","Comerford","University of Florida","USA",2636,NA,"Gainesville","Florida"
"1139","FEM",2003,"Thomas","J","Dean","Louisiana State University","USA",3534,NA,"Baton Rouge","Lousiana"
"1140","FEM",2003,"Alain",NA,"Franc","French National Institute for Agricultural Research INRA","France",79,NA,"Paris",NA
"1141","FEM",2003,"Todd","S","Fredericksen","Ferrum College","USA",3547,NA,"Ferrum","Virginia"
"1142","FEM",2003,"Paul","van","Gardingen","University of Edinburgh","United Kingdom",2811,NA,"Edinburgh",NA
"1143","FEM",2003,"Mark","E","Harmon","Oregon State University","USA",2397,NA,"Corvallis","Oregon"
"1144","FEM",2003,"Francois",NA,"Houllier","French Agricultural Research Centre for International Development CIRAD","France",1082,NA,"Montpellier",NA
"1145","FEM",2003,"Glenn","R","Iason","Macaulay Institute","United Kingdom",1209,NA,"Aberdeen",NA
"1146","FEM",2003,"J","Michael","Kelly","Iowa State University","USA",3897,NA,"Ames","Iowa"
"1147","FEM",2003,"Partap","K","Khanna","Georg-August-Universitat Gottingen","Germany",2848,NA,"Goettingen",NA
"1148","FEM",2003,"Jorge","E","Macias-Samano","Colegio de la Frontera Sur ECOSUR","Mexico",1733,NA,"Tapachula","Chiapas"
"1149","FEM",2003,"Federico",NA,"Magnani","University of Bologna","Italy",1102,NA,"Bologna",NA
"1150","FEM",2003,"John","Green","McColl","University fo California Berkeley","USA",1750,NA,"Berkeley","California"
"1151","FEM",2003,"Maurizio",NA,"Mencuccini","University of Edinburgh","United Kingdom",2476,NA,"Edinburgh",NA
"1152","FEM",2003,"Jari",NA,"Niemela","University of Helsinki","Finland",1787,NA,"Helsinki",NA
"1153","FEM",2003,"S","E","VanWieren","Wageningen University","Netherlands",3492,NA,"Wageningen",NA
"1154","FEM",2003,"T","Bently","Wigley","National Council for Air and Stream Improvement","USA",3660,NA,"Clemson","South Carolina"
"1155","FEM",2004,"Kun-Fang",NA,"Cao","Xishuangbanna Tropical Botannical Garden","China",1988,NA,"Kunming","Yunnan"
"1156","FEM",2004,"C","Y","Jim","University of Hong Kong","Hong Kong",491,NA,"Hong Kong",NA
"1157","FEM",2005,"Stephen","C","Hart","Northern Arizona University","USA",3352,NA,"Flagstaff","Arizona"
"1158","FEM",2005,"Markku",NA,"Kanninen","Center for International Forestry Research CIFOR","Indonesia",2425,NA,"Bogor",NA
"1159","FEM",2006,"Manuel","R","Guariguata","Center for International Forestry Research CIFOR","Indonesia",2391,NA,"Bogor",NA
"1160","FEM",2006,"Peter",NA,"Holmgren","Food and Agriculture Organization FAO","Italy",2833,NA,"Rome",NA
"1161","FEM",2006,"Plinio",NA,"Sist","Brazilian Agricultural Research Corporation CIRAD","Brazil",2918,NA,"Para",NA
"1162","FEM",2008,"Christopher","J","Fettig","USDA Forest Service","USA",446,NA,"Davis","California"
"1163","FEM",2008,"Thomas",NA,"Kolb","Northern Arizona University","USA",3583,NA,"Flagstaff","Arizona"
"1164","FEM",2008,"Keeping",NA,"Ma","Chinese Academy of Sciences","China",2044,NA,"Beijing",NA
"1165","FEM",2008,"Michael","Green","Ryan","USDA Forest Service Rocky Mountain Research Station","USA",2547,NA,"Fort Collins","Colorado"
"1166","FEM",2008,"Ben","du","Toit","University of Stellenbosch","South Africa",368,NA,"Stellenbosch",NA
"1167","FEM",2008,"Xiaohua",NA,"Wei","University of British Columbia","Canada",3827,NA,"Kelowna",NA
"1168","FEM",2010,"Scott","R","Abella","University of Nevada Las Vegas","USA",3262,NA,"Las Vegas","Nevada"
"1169","FEM",2010,"Mark",NA,"Adams","University of Sydney","Australia",2264,NA,"Sydney",NA
"1170","FEM",2010,"Chris",NA,"Cieszewski","University of Georgia","USA",423,NA,"Athens","Georgia"
"1171","FEM",2010,"Brent",NA,"Ewers","University of Wyoming","USA",269,NA,"Laramie","Wyoming"
"1172","FEM",2010,"Heloise",NA,"Gibb","LaTrobe University","Australia",1300,NA,"Bundoora",NA
"1173","FEM",2010,"Linda","S","Heath","USDA Forest Service","USA",2170,NA,"Durham","New Hampshire"
"1174","FEM",2010,"Jean-Paul",NA,"Laclau","Brazilian Agricultural Research Corporation CIRAD","Brazil",1689,NA,"Piracicaba",NA
"1175","FEM",2010,"Yiqing",NA,"Li","University of Hawaii at Hilo","USA",3836,NA,"Hilo","Hawaii"
"1176","FEM",2010,"Jordi","Cortina","Segarra","Universidad de Alicante","Spain",1860,NA,"Alicante",NA
"1177","FEM",2010,"Susan","W","Simard","University of British Columbia","Canada",3471,NA,"Vancouver",NA
"1178","FEM",2010,"Hailemariam",NA,"Temesgen","Oregon State University","USA",1366,NA,"Corvallis","Oregon"
"1179","FEM",2010,"Ruth","D","Yanai","State University of New York","USA",3258,NA,"Syracuse","New York"
"1180","FEM",2011,"Hubert",NA,"Sterba","University of Natural Resources and Applied Life Sciences BOKU","Austria",1365,NA,"Vienna",NA
"1181","FEM",2012,"Niro",NA,"Higuchi","Instituto Nacional de Pesquisas da Amazonia INPA","Brazil",2651,NA,"Manaus",NA
"1182","FEM",2012,"Osbert","J","Sun","Beijing Forestry University","China",2743,NA,"Beijing",NA
"1183","FEM",2013,"Jose",NA,"Negron","USDA Forest Service","USA",1783,NA,"Fort Collins","Colorado"
"1184","FEM",2013,"Cindy","E","Prescott","University of British Columbia","Canada",556,NA,"Vancouver",NA
"1185","FEM",2014,"Jean","P","Bouillet","University of Sao Paulo","Brazil",1476,NA,"Piracicaba",NA
"1186","FEM",2014,"Helja-Sisko",NA,"Helmisaari","University of Helsinki","Finland",1309,NA,"Helsinki",NA
"1187","FEM",2014,"Robert",NA,"Jandl","Austrian Research Centre for Forests (BFW)","Austria",3107,NA,"Vienna",NA
"1188","FEM",2014,"Dan",NA,"Kashian","Wayne State University","USA",745,NA,"Detroit","Michigan"
"1189","FEM",2014,"John","A","Parrotta","USDA Forest Service","USA",1799,NA,"Arlington","Virginia"
"1190","FEM",2014,"Lars",NA,"Vesterdal","University of Copenhagen","Denmark",2251,NA,"Copenhagen",NA
"1191","FEM",2015,"Jiquan",NA,"Chen","Michigan State University","USA",3885,NA,"East Lansing","Michigan"
"1192","FEM",2015,"Harri",NA,"Makinen","Finnish Forest Research Institute","Finland",1335,NA,"Vantaa",NA
"1193","EVOL",1985,"William","R","Atchley"," University of Wisconsin","USA",3709,NA,"Madison","WI"
"1194","EVOL",1985,"Wesley","M","Brown","University of Michigan","USA",3721,NA,"Ann Arbor","MI"
"1195","EVOL",1985,"Allan","M","Campbell"," Stanford University","USA",31,NA,"Stanford","CA"
"1196","EVOL",1985,"Rossiter","H","Crozier"," University of New South Wales","Australia",3027,NA,"Sydney","NSW"
"1197","EVOL",1985,"Arthur","E","Dunham","Univeristy of Pennsylvania","USA",59,NA,"Philadelphia","PA"
"1198","EVOL",1985,"John","A","Endler"," University of Utah","USA",1561,NA,"Salt Lake City","UT"
"1199","EVOL",1985,"William","R","Engels"," University of Wisconsin","USA",3737,NA,"Madison","WI"
"1200","EVOL",1985,"Daniel",NA,"Fisher","University of Michigan","USA",3867,NA,"Ann Arbor","MI"
"1201","EVOL",1985,"Joseph",NA,"Frankel","University of Iowa","USA",1579,NA,"Iowa City","IA"
"1202","EVOL",1985,"Paul","H","Harvey","Princeton University","USA",2823,NA,"Princeton","NJ"
"1203","EVOL",1985,"Henry","S","Horn","Princeton University","USA",1314,NA,"Princeton","NJ"
"1204","EVOL",1985,"David",NA,"Jablonski","University of Arizona","USA",734,NA,"Tuscon","AZ"
"1205","EVOL",1985,"Roger",NA,"Milkman","University of Iowa","USA",3156,NA,"Iowa City","IA"
"1206","EVOL",1985,"Jeffry","B","Mitton"," University of Colorado","USA",1772,NA,"Denver","CO"
"1207","EVOL",1985,"David","L","Nanney"," University of Illinois","USA",797,NA,"Champaign","IL"
"1208","EVOL",1985,"Douglas","W","Schemske"," University of Chicago","USA",858,NA,"Chicago","IL"
"1209","EVOL",1985,"Janice","B","Spofford"," University of Chicago","USA",1882,NA,"Chicago","IL"
"1210","EVOL",1985,"Curtis",NA,"Strobeck","University of Alberta","Canada",573,NA,"Edmonton","AB"
"1211","EVOL",1985,"Stephen","Green","Weller","University of Illimois at Chicago","USA",3499,NA,"Chicago","IL"
"1212","EVOL",1986,"Ted","J","Case"," University of California at San Diego","USA",3521,NA,"La Jolla","CA"
"1213","EVOL",1986,"Deborah",NA,"Charlesworth","University of Chicago","USA",648,NA,"Chicago","IL"
"1214","EVOL",1986,"Eric","L","Charnov"," University of Utah","USA",943,NA,"Salt Lake City","UT"
"1215","EVOL",1986,"James","M","Cheverud"," Northwestern University","USA",1509,NA,"Evanston","IL"
"1216","EVOL",1986,"Bruce",NA,"Levin","University of Massachusetts- Amherst","USA",308,NA,"Amherst","MA"
"1217","EVOL",1986,"Terumi",NA,"Mukai","Kyushu University","Japan",3611,NA,"Fukuoka","Kyushu"
"1218","EVOL",1986,"Mark","D","Rausher"," Duke University","USA",2532,NA,"Durham","NC"
"1219","EVOL",1986,"Montgomery",NA,"Slatkin","University of California- Berkeley","USA",2565,NA,"Berkeley","CA"
"1220","EVOL",1986,"Andrew","Green","Stephenson","Pennsylvania State University","USA",207,NA,"University Park","PA"
"1221","EVOL",1986,"Marcy","K","Uyenoyama"," Duke University","USA",2584,NA,"Durham","NC"
"1222","EVOL",1986,"Robert","C","Vrijenhoek"," Rutgers University","USA",3241,NA,"New Brunswick","NJ"
"1223","EVOL",1986,"Michael","J","Wade"," University of Chicago","USA",2595,NA,"Chicago","IL"
"1224","EVOL",1987,"Fred","W","Allendorf"," University of Montana","USA",1047,NA,"Missoula","MT"
"1225","EVOL",1987,"Charles","F","Aquadro"," Cornell University","USA",383,NA,"Ithaca","NY"
"1226","EVOL",1987,"Douglas","R","Cavener"," Vanderbilt University","USA",645,NA,"Nashville","TN"
"1227","EVOL",1987,"James","L","Hamrick"," University of Georgia","USA",1620,NA,"Athens","GA"
"1228","EVOL",1987,"William","S","Moore"," Wayne State University","USA",3774,NA,"Detroit","MI"
"1229","EVOL",1987,"Brian",NA,"Nichols","University of Illimois at Chicago","USA",332,NA,"Chicago","IL"
"1230","EVOL",1987,"Daniel","J","Schoen"," McGill University","Canada",864,NA,"Montreal","QC"
"1231","EVOL",1988,"H","Jane","Brockmann","University of Florida","USA",1288,NA,"Gainesville","FL"
"1232","EVOL",1988,"Gerdien",NA,"DeJong","University of Utrecht","Netherlands",1168,NA,"Utrecht","Utrecht"
"1233","EVOL",1988,"Steven","N","Handel"," Rutgers University","USA",3348,NA,"New Brunswick","NJ"
"1234","EVOL",1988,"John",NA,"Jaenike","University of Rochester","USA",1654,NA,"Rochester","NY"
"1235","EVOL",1988,"Margaret","Green","Kidwell","University of Arizona","USA",2433,NA,"Tuscon","AZ"
"1236","EVOL",1988,"Karel","F","Liem"," Harvard University","USA",2041,NA,"Cambridge","MA"
"1237","EVOL",1988,"Peter","E","Smouse","University of Michigan","USA",2919,NA,"Ann Arbor","MI"
"1238","EVOL",1988,"David","L","Swofford","Illinois Natural History Survey ","USA",885,NA,"Champaign","IL"
"1239","EVOL",1989,"Spencer","Ch","Barrett"," University of Toronto","Canada",3276,NA,"Toronto","ON"
"1240","EVOL",1989,"Andrew","Green","Clark","Pennsylvania State University","USA",40,NA,"University Park","PA"
"1241","EVOL",1989,"Michael","E","Douglas"," Arizona State University","USA",2350,NA,"Tempe","AZ"
"1242","EVOL",1989,"Rodney","L","Honeycutt"," Museum of Comparative Zoology","USA",3096,NA,"Cambridge","MA"
"1243","EVOL",1989,"Karl","J","Niklas"," Cornell University","USA",2060,NA,"Ithaca","NY"
"1244","EVOL",1989,"John","M","Ringo"," University of Maine","USA",1836,NA,"Orono","ME"
"1245","EVOL",1989,"Daniel","I","Rubenstein"," Princeton University","USA",852,NA,"Princeton","NJ"
"1246","EVOL",1990,"May","R","Berenbaum"," University of Illinois","USA",2296,NA,"Champaign","IL"
"1247","EVOL",1990,"James","J","Bull"," University of Texas","USA",1489,NA,"Austin","TX"
"1248","EVOL",1990,"Hugh",NA,"Dingle","University of California- Davis","USA",1297,NA,"Davis","CA"
"1249","EVOL",1990,"Michael","J","Donoghue"," University of Arizona","USA",2349,NA,"Tuscon","AZ"
"1250","EVOL",1990,"Karl","W","Flessa"," University of Arizona","USA",2004,NA,"Tuscon","AZ"
"1251","EVOL",1990,"Philip","W","Hedrick"," Pennsylvania State University","USA",2825,NA,"State College","PE"
"1252","EVOL",1990,"Carole","S","Hickman"," University of California","USA",481,NA,"Oakland","CA"
"1253","EVOL",1990,"Robert","D","Holt"," University of Kansas","USA",3095,NA,"Lawrence","KS"
"1254","EVOL",1990,"Raymond","B","Huey"," University of Washington","USA",3101,NA,"Seattle","WA"
"1255","EVOL",1990,"Jeremy",NA,"Jackson","Smithsonian Tropical Research Institute","USA",1652,NA,"Miami","FL"
"1256","EVOL",1990,"Armand",NA,"Kuris","University of California- Santa Barbara","USA",129,NA,"Santa Barbara","CA"
"1257","EVOL",1990,"Michael","R","Lynch"," University of Oregon","USA",2456,NA,"Eugene","OR"
"1258","EVOL",1990,"Trudy","Fc","Mackay"," North Carolina State University","USA",3595,NA,"Raleigh","NC"
"1259","EVOL",1990,"Thomas","R","Meagher"," Rutgers University","USA",3603,NA,"New Brunswick","NJ"
"1260","EVOL",1990,"Richard","E","Michod"," University of Arizona","USA",3154,NA,"Tuscon","AZ"
"1261","EVOL",1990,"Linda",NA,"Partridge","University of Edinburgh","United Kingdom",2219,NA,"Edinburgh","Scotland"
"1262","EVOL",1990,"James","L","Patton"," University of California","USA",1803,NA,"Oakland","CA"
"1263","EVOL",1990,"Johanna","M","Schmitt"," Brown University","USA",1857,NA,"Providence","RI"
"1264","EVOL",1990,"Nils","CHR","Stenseth"," University of Oslo","Norway",2695,NA,"Oslo","Ostlandet"
"1265","EVOL",1991,"Jonathan",NA,"Arnold","Univeristy of Georgia","USA",1442,NA,"Athens","GA"
"1266","EVOL",1991,"Michael","Green","Bulmer","Univeristy of Oxford","United Kingdom",2314,NA,"Oxford","Oxfordshire"
"1267","EVOL",1991,"Brian",NA,"Charlesworth","University of Chicago","USA",254,NA,"Chicago","IL"
"1268","EVOL",1991,"James",NA,"Hanken","University of Colorado- Boulder","USA",1621,NA,"Boulder","CO"
"1269","EVOL",1991,"Richard",NA,"Harrison","Cornell University","USA",3084,NA,"Ithaca","NY"
"1270","EVOL",1991,"Godfrey",NA,"Hewitt","University of East Anglia","United Kingdom",1202,NA,"Norwich","Norfolk"
"1271","EVOL",1991,"Marcy",NA,"Lawton","University of Alabama- Huntsville","USA",2443,NA,"Huntsville","AL"
"1272","EVOL",1991,"Yan","B","Linhart"," University of Colorado- Boulder","USA",3837,NA,"Boulder","CO"
"1273","EVOL",1991,"Michael","M","Miyamoto"," University of Florida","USA",2481,NA,"Gainesville","FL"
"1274","EVOL",1991,"David",NA,"Reznick","University of California- Riverside","USA",839,NA,"Riverside","CA"
"1275","EVOL",1991,"Jon",NA,"Seger","University of Utah","USA",1861,NA,"Salt Lake City","UT"
"1276","EVOL",1991,"Philip","M","Service"," Northern Arizona University","USA",2916,NA,"Flagstaff","AZ"
"1277","EVOL",1991,"Brad",NA,"Shaffer","University of California- Davis","USA",352,NA,"Davis","CA"
"1278","EVOL",1991,"Randy",NA,"Thornhill","Univeristy of New Mexico","USA",3231,NA,"Albuquerque","NM"
"1279","EVOL",1992,"Diane",NA,"Campbell","University of California- Irvine","USA",642,NA,"Irvine","CA"
"1280","EVOL",1992,"Candace",NA,"Galen","University of Missouri","USA",458,NA,"Columbia","MO"
"1281","EVOL",1992,"Richard","K","Grosberg","University of California- Davis","USA",3078,NA,"Davis","CA"
"1282","EVOL",1992,"George","V","Lauder","University of California- Irvine","USA",1216,NA,"Irvine","CA"
"1283","EVOL",1992,"Richard","E","Lenski"," Michigan State University","USA",3134,NA,"East Lansing","MI"
"1284","EVOL",1992,"A","Richard","Palmer"," University of Alberta","Canada",163,NA,"Edmonton","AB"
"1285","EVOL",1992,"Matthew",NA,"Parker","State University of New York at Binghamton","USA",2503,NA,"Binghamton","NY"
"1286","EVOL",1992,"Dolph",NA,"Schluter","University of British Columbia","Canada",862,NA,"Vancouver","BC"
"1287","EVOL",1992,"Art",NA,"Shapiro","University of California- Davis","USA",195,NA,"Davis","CA"
"1288","EVOL",1992,"J","Bruce","Walsh"," University of Arizona","USA",1935,NA,"Tuscon","AZ"
"1289","EVOL",1992,"Ward","B","Watt"," Stanford University","USA",3815,NA,"Stanford","CA"
"1290","EVOL",1993,"Lin",NA,"Chao","University of Maryland","USA",2135,NA,"College Park","MD"
"1291","EVOL",1993,"Walter",NA,"Eanes","State University of New York at Stony Brook","USA",3735,NA,"Stony Brook","NY"
"1292","EVOL",1993,"David","R","Maddison"," University of Arizona","USA",773,NA,"Tuscon","AZ"
"1293","EVOL",1993,"H","Bradley","Shaffer"," University of California- Davis","USA",1360,NA,"Davis","CA"
"1294","EVOL",1993,"Wolfgang",NA,"Stephan","University of Maryland","USA",3808,NA,"College Park","MD"
"1295","EVOL",1993,"Blaire",NA,"VanValkenburgh","University of California- Los Angeles","USA",372,NA,"Los Angeles","CA"
"1296","EVOL",1993,"Geerat","J","Vermeij","University of California- Davis","USA",1267,NA,"Davis","CA"
"1297","EVOL",1994,"Peter","A","Abrams","University of British Columbia","Canada",2750,NA,"Vancouver","BC"
