journal,year,volume,issue,editor_id,first_name,middle_name,last_name,title,category,inst,unit,city,state,country,country_prior_class,geo.code,geo.code_prior_class,gender,notes,inst_CHECK
biocon,1985,31,1,1294,h,NA,crusz,se,se,university of peradeniya,NA,deniya,NA,sri lanka,NA,lka,NA,NA,na / na,NA
biocon,1985,31,1,1540,jc,NA,dem-carvalho,se,se,museu nacional,NA,rio de janeiro,NA,brazil,NA,bra,NA,NA,na / na,NA
biocon,1985,31,1,2346,manuel,g,deviedma,se,se,universidad politecnica de madrid,entomology,madrid,NA,spain,NA,esp,NA,NA,na / na,NA
biocon,1985,31,1,3734,wh,NA,drury,se,se,college of atlantic,NA,bar harbor,maine,usa,NA,usa,NA,NA,na / na,NA
biocon,1985,31,1,958,eric,NA,duffey,eic,eic,monks wood experiment station,NA,huntingdon,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
biocon,1985,31,1,3738,w,NA,erz,se,se,federal research center for nature conservation and landscape ecology,NA,bonn,NA,germany,NA,deu,NA,NA,na / na,NA
biocon,1985,31,1,1595,john,a,gibb,se,se,department of scientific and industrial research,ecology division,lower hutt,NA,new zealand,NA,nzl,NA,NA,na / na,NA
biocon,1985,31,1,1071,f,b,goldsmith,se,se,university college london,botany and microbiology,london,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
biocon,1985,31,1,2162,lennart,NA,hansson,se,se,swedish university of agricultural sciences,wildlife ecology,uppsala,NA,sweden,NA,swe,NA,NA,na / na,NA
biocon,1985,31,1,2173,l,NA,hoffmann,se,se,station biologique de la tour du valat,NA,arles,NA,france,NA,fra,NA,NA,na / na,NA
biocon,1985,31,1,2722,osamu,NA,ikenouye,se,se,marine parks center of japan,NA,tokyo,NA,japan,NA,jpn,NA,NA,na / na,NA
biocon,1985,31,1,2050,k,NA,mellanby,se,se,monks wood experiment station,NA,huntingdon,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
biocon,1985,31,1,3607,theodore,NA,monod,se,se,national museum of natural history france,NA,s,NA,france,NA,fra,NA,NA,na / na,NA
biocon,1985,31,1,333,b,NA,nievergelt,se,se,university of zurich irchel,ethology and wildlife research,zurich,NA,switzerland,NA,che,NA,NA,na / na,NA
biocon,1985,31,1,1796,jd,NA,ovington,se,se,australian national parks and wildlife service,NA,canberra,NA,australia,NA,aus,NA,NA,na / na,NA
biocon,1985,31,1,1810,jfv,NA,phillips,se,se,university of kwazulu natal,NA,pietermaritzburg,NA,south africa,NA,zaf,NA,NA,na / na,NA
biocon,1985,31,1,2242,lk,NA,shaposhnikov,se,se,ministry of agriculture of ussr,NA,moscow,NA,russia,NA,rus,NA,NA,na / na,NA
biocon,1985,31,1,2248,l,m,talbot,se,se,international union for conservation of nature and natural resources,NA,gland,NA,switzerland,NA,che,NA,NA,na / na,NA
biocon,1985,31,1,3705,v,NA,westhoff,se,se,unaffiliated,NA,groesbeek,NA,netherlands,NA,nld,NA,NA,na / na,NA
bitr,1985,17,1,1491,john,d,bultman,ae,ae,usonr naval research laboratory,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
bitr,1985,17,1,978,e,raymond,heithaus,eic,eic,kenyon college,NA,gambier,ohio,usa,NA,usa,NA,NA,na / na,NA
bitr,1985,17,1,1901,jay,s,tashiro,ae,ae,kenyon college,NA,NA,ohio,usa,NA,usa,NA,NA,na / na,NA
condor,1985,NA,NA,3986,charles,r,blem,associate editor,ae,NA,NA,NA,NA,NA,NA,NA,NA,NA,na / na,NA
condor,1985,NA,NA,4186,michael,d,kern,associate editor,ae,NA,NA,NA,NA,NA,NA,NA,NA,NA,na / na,NA
condor,1985,NA,NA,2443,marcy,f,lawton,associate editor,ae,NA,NA,NA,NA,NA,NA,NA,NA,NA,na / na,NA
condor,1985,NA,NA,3907,james,n,smith,associate editor,ae,NA,NA,NA,NA,NA,NA,NA,NA,NA,na / na,NA
condor,1985,NA,NA,4405,peter,NA,stettenheim,editor,se,NA,NA,NA,NA,NA,NA,NA,NA,NA,na / na,NA
ecography,1985,8,1,2992,reidar,NA,borgstrom,ae,ae,institute of nature conservation,freshwater ecology,as-nlh,NA,norway,NA,nor,NA,NA,na / na,NA
ecography,1985,8,1,2719,odd,NA,halvorsen,deic,ae,institute of geology and biology,NA,oslo,NA,norway,NA,nor,NA,NA,na / na,NA
ecography,1985,8,1,2695,nils,christian,stenseth,ae,ae,university of oslo,division of zoology,oslo,NA,norway,NA,nor,NA,NA,na / na,NA
ecography,1985,8,1,2930,per,NA,sunding,ae,ae,botanical museum,plant ecology,oslo,NA,norway,NA,nor,NA,NA,na / na,NA
ecography,1985,8,1,3239,rolf,NA,vik,eic,eic,zoological museum,NA,oslo,NA,norway,NA,nor,NA,NA,na / na,NA
evol,1985,39,NA,3709,william,r,atchley,special,special,university of wisconsin madison,NA,madison,wi,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,3721,wesley,m,brown,se,se,university of michigan,NA,ann arbor,mi,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,31,allan,m,campbell,special,special,stanford university,NA,stanford,ca,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,3521,ted,j,case,se,se,university of california san diego,NA,la jolla,ca,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,3027,rossiter,h,crozier,se,se,university of new south wales,NA,NA,nsw,australia,NA,aus,NA,NA,na / na,NA
evol,1985,39,NA,59,arthur,e,dunham,se,se,university of pennsylvania,NA,philadelphia,pa,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,1561,john,a,endler,se,se,university of utah,NA,salt lake city,ut,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,3737,william,r,engels,se,se,university of wisconsin madison,NA,madison,wi,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,3867,daniel,NA,fisher,se,se,university of michigan,NA,ann arbor,mi,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,1579,joseph,NA,frankel,special,special,university of iowa,NA,iowa city,ia,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,2823,paul,h,harvey,se,se,princeton university,NA,princeton,nj,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,1314,henry,s,horn,se,se,princeton university,NA,princeton,nj,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,734,david,NA,jablonski,se,se,university of arizona,NA,tucson,az,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,3156,roger,NA,milkman,eic,eic,university of iowa,NA,iowa city,ia,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,1772,jeffry,b,mitton,special,special,university of colorado boulder,NA,denver,co,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,797,david,l,nanney,special,special,university of illinois,NA,urbana-champaign-champaign,il,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,858,douglas,w,schemske,se,se,university of chicago,NA,chicago,il,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,2565,montgomery,NA,slatkin,se,se,university of washington seattle,NA,seattle,wa,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,1882,janice,b,spofford,se,se,university of chicago,NA,chicago,il,usa,NA,usa,NA,NA,na / na,NA
evol,1985,39,NA,573,curtis,NA,strobeck,se,se,university of alberta,NA,edmonton,ab,canada,NA,can,NA,NA,na / na,NA
evol,1985,39,NA,3499,stephen,green,weller,se,se,university of illinois chicago,NA,chicago,il,usa,NA,usa,NA,NA,na / na,NA
fem,1985,10,1,1048,folke,NA,andersson,editorial.advisory.board,se,swedish university of agricultural sciences,NA,uppsala,NA,sweden,NA,swe,NA,NA,na / na,NA
fem,1985,10,1,626,david,i,bevege,editorial.advisory.board,se,australian international development bureau,NA,beecroft,NA,australia,NA,aus,NA,NA,na / na,NA
fem,1985,10,1,2999,rorke,b,bryan,editorial.advisory.board,se,university of toronto,NA,toronto,ontario,canada,NA,can,NA,NA,na / na,NA
fem,1985,10,1,3005,robert,l,burgess,editorial.advisory.board,se,suny college of environmental science and forestry,NA,syracuse,new york,usa,NA,usa,NA,NA,na / na,NA
fem,1985,10,1,2351,marc,j,dourojeanni,editorial.advisory.board,se,universidad nacional agraria,NA,lima,NA,peru,NA,per,NA,NA,na / na,NA
fem,1985,10,1,964,e,p,farrell,editorial.advisory.board,se,university college dublin,NA,dublin,NA,ireland,NA,irl,NA,NA,na / na,NA
fem,1985,10,1,711,david,m,griffin,editorial.advisory.board,se,anutech australian national university,NA,canberra,NA,australia,NA,aus,NA,NA,na / na,NA
fem,1985,10,1,3895,j,j,havel,editorial.advisory.board,se,forest department of western australia,NA,h,NA,australia,NA,aus,NA,NA,na / na,NA
fem,1985,10,1,3751,wenyu,NA,hsiung,editorial.advisory.board,se,nanjing forestry university,NA,nanjing,NA,china,NA,chn,NA,NA,na / na,NA
fem,1985,10,1,3383,stanley,l,krugman,editorial.advisory.board,se,usfs southern research station,NA,washington dc,district of columbia,usa,NA,usa,NA,NA,na / na,NA
fem,1985,10,1,1693,joe,j,landsberg,editorial.advisory.board,se,csiro forest research,NA,canberra,NA,australia,NA,aus,NA,NA,na / na,NA
fem,1985,10,1,1695,jean,paul,lanly,editorial.advisory.board,se,fao food and agriculture organization,forest resources division,rome,NA,italy,NA,ita,NA,NA,na / na,NA
fem,1985,10,1,1095,f,t,last,editorial.advisory.board,se,institute of terrestrial ecology,NA,penicuik,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
fem,1985,10,1,1096,f,thomas,ledig,editorial.advisory.board,se,university of california davis,institute of forest genetics,berkeley,california,usa,NA,usa,NA,NA,na / na,NA
fem,1985,10,1,311,bjorn,o,lundgren,editorial.advisory.board,se,international center for research in agroforestry,NA,nairobi,NA,kenya,NA,ken,NA,NA,na / na,NA
fem,1985,10,1,2663,g,NA,malajczuk,editorial.advisory.board,se,department of conservation and land management,NA,south,NA,australia,NA,aus,NA,NA,na / na,NA
fem,1985,10,1,1007,e,kristian,morgenstern,editorial.advisory.board,se,university of new brunswick,NA,fredericton,NA,canada,NA,can,NA,NA,na / na,NA
fem,1985,10,1,2673,norman,NA,myers,editorial.advisory.board,se,university of oxford,NA,oxford,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
fem,1985,10,1,3846,zev,NA,naveh,editorial.advisory.board,se,technion israel institute of technology,agricultural engineering,haifa,NA,israel,NA,isr,NA,NA,na / na,NA
fem,1985,10,1,1113,frank,j,newhook,editorial.advisory.board,se,department of scientific and industrial research,NA,auckland,NA,new zealand,NA,nzl,NA,NA,na / na,NA
fem,1985,10,1,1114,frederick,NA,owino,editorial.advisory.board,se,moi university,forestry and wildlife,nairobi,NA,kenya,NA,ken,NA,NA,na / na,NA
fem,1985,10,1,341,boyd,w,post,editorial.advisory.board,se,usfs northern research station,NA,washington dc,district of columbia,usa,NA,usa,NA,NA,na / na,NA
fem,1985,10,1,2233,laurence,NA,roche,eic,eic,university college of north west bangor,department of forestry and wood science,bangor,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
fem,1985,10,1,1030,earl,l,stone,editorial.advisory.board,se,university of florida,institute of food and agricultural sciences ifas,gainesville,florida,usa,NA,usa,NA,NA,na / na,NA
fem,1985,10,1,1262,geoffrey,b,sweet,editorial.advisory.board,se,university of canterbury,NA,christchurch,NA,new zealand,NA,nzl,NA,NA,na / na,NA
fem,1985,10,1,2744,oscar,NA,sziklai,editorial.advisory.board,se,university of british columbia vancouver,NA,vancouver,NA,canada,NA,can,NA,NA,na / na,NA
fem,1985,10,1,1900,john,c,tappeiner,editorial.advisory.board,se,oregon state university,NA,corvallis,oregon,usa,NA,usa,NA,NA,na / na,NA
jane,1985,54,1,1558,j,malcolm,elliott,eic,eic,freshwater biological association,NA,cumbria,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jane,1985,54,1,2401,m,p,hassell,se,se,imperial college london,NA,silwood,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jane,1985,54,1,3118,r,a,kempton,se,se,plant breeding institute,NA,cambridge,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jane,1985,54,1,500,c,j,krebs,se,se,university of british columbia vancouver,NA,NA,NA,canada,NA,can,NA,NA,na / na,NA
jane,1985,54,1,1683,j,r,krebs,se,se,princeton university,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jane,1985,54,1,1702,j,h,lawton,se,se,university of york,deptartment of biology,NA,NA,united kingdom,NA,usa,NA,NA,na / na,NA
jane,1985,54,1,2194,l,p,lefkovitch,se,se,beaverlodge research farm,NA,NA,NA,canada,NA,can,NA,NA,na / na,NA
jane,1985,54,1,3141,r,hk,mann,se,se,university lodz,NA,NA,NA,poland,NA,pol,NA,NA,na / na,NA
jane,1985,54,1,149,a,d,mcintyre,se,se,university of aberdeen,NA,NA,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jane,1985,54,1,2249,l,r,taylor,eic,eic,rothamsted research,NA,harpenden,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jane,1985,54,1,1951,j,b,whittaker,se,se,university of lancaster,NA,lancaster,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jape,1985,22,1,242,b,l,bayne,review.board,se,institute of marine environment and resources,NA,plymouth,berks,united kingdom,uk,gbr,gbr,NA,na / na,NA
jape,1985,22,1,629,david,e,bignell,review.board,se,university of london westfield,NA,NA,london,united kingdom,uk,gbr,gbr,NA,na / na,NA
jape,1985,22,1,3714,william,c,block,editor,se,liverpool john moores university,NA,NA,NA,united kingdom,uk,gbr,gbr,NA,from 1993 record,NA
jape,1985,22,1,24,anthony,david,bradshaw,review.board,se,university of liverpool,botany,liverpool,NA,united kingdom,uk,gbr,gbr,NA,na / na,NA
jape,1985,22,1,1521,j,p,cooper,review.board,se,NA,NA,NA,NA,united kingdom,uk,gbr,gbr,NA,na / na,NA
jape,1985,22,1,1531,john,patrick,croxall,review.board,se,nerc british antarctic survey,NA,cambridge,NA,united kingdom,uk,gbr,gbr,NA,na / na,NA
jape,1985,22,1,3048,ron,w,edwards,review.board,se,university of wales,NA,cardiff,NA,united kingdom,uk,gbr,gbr,NA,na / na,NA
jape,1985,22,1,3569,tom,c,hutchinson,review.board,se,trent university,NA,NA,NA,canada,canada,can,can,NA,na / na,NA
jape,1985,22,1,3150,roger,NA,mead,review.board,se,university of reading,NA,NA,NA,united kingdom,uk,gbr,gbr,NA,na / na,NA
jape,1985,22,1,1773,john,lennox,monteith,review.board,se,university of nottingham,NA,NA,NA,united kingdom,uk,gbr,gbr,NA,na / na,NA
jape,1985,22,1,2484,michael,green,morris,review.board,se,institute of terrestrial ecology,NA,wareham,dorset,united kingdom,uk,gbr,gbr,NA,na / na,NA
jape,1985,22,1,3784,wendy,a,rees,review.board,se,mount makulu research station,NA,NA,NA,zambia,zambia,zmb,zmb,NA,na / na,NA
jape,1985,22,1,3630,t,m,roberts,editor,se,central electricity research laboratories,NA,NA,NA,united kingdom,uk,gbr,gbr,NA,na / na,NA
jape,1985,22,1,186,arthur,john,rutter,review.board,se,imperial college london,NA,ascot,berks,united kingdom,uk,gbr,gbr,NA,na / na,NA
jape,1985,22,1,3222,roy,w,snaydon,review.board,se,university of reading,NA,reading,berks,united kingdom,uk,gbr,gbr,NA,na / na,NA
jape,1985,22,1,1884,janet,i,sprent,review.board,se,university of dundee,NA,dundee,scotland,united kingdom,uk,gbr,gbr,NA,na / na,NA
jbiog,1985,12,1,2758,peter,shaw,ashton,se,se,harvard university,arnold arboretum,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jbiog,1985,12,1,932,eduard,meinevanzinderen,bakker,se,se,university of orange free state,institute for environmental studies,NA,NA,south africa,NA,zaf,NA,NA,na / na,NA
jbiog,1985,12,1,426,c,barry,cox,se,se,kings college london,department of zoology,NA,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jbiog,1985,12,1,2790,pierre,NA,dansereau,se,se,university of quebec,NA,montreal,NA,canada,NA,can,NA,NA,"should be université de québec, montreal / na",NA
jbiog,1985,12,1,3317,sir,richard,doll,se,se,university of oxford,department of medicine,NA,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jbiog,1985,12,1,1574,john,NA,flenley,ae,ae,university of hull,NA,NA,NA,united kingdom,NA,usa,NA,NA,"should be the university, hull / na",NA
jbiog,1985,12,1,94,anthony,NA,hallam,se,se,university of birmingham,NA,NA,NA,united kingdom,NA,gbr,NA,NA,should be university of birmingham / na,NA
jbiog,1985,12,1,3560,tim,NA,halliday,se,se,open university,NA,milton keynes,NA,united kingdom,NA,gbr,NA,NA,"should be open university, milton keynes / na",NA
jbiog,1985,12,1,1078,frederick,keneth,hare,se,se,university of toronto,department of geography,NA,NA,canada,NA,can,NA,NA,na / na,NA
jbiog,1985,12,1,475,carolyn,NA,harrison,se,se,university college london,NA,NA,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jbiog,1985,12,1,117,allen,NA,keast,se,se,queens university,NA,kingston,ontario ,canada,NA,can,NA,NA,"should be queen’s university, kingston, ontario  / na",NA
jbiog,1985,12,1,1328,helmut,NA,lieth,se,se,universitat osnabruck,NA,osnabruck,NA,germany,NA,deu,NA,NA,"should be universität osnabrück,osnabrück, west germany / na",NA
jbiog,1985,12,1,2877,peter,NA,muller,se,se,universitat des saarlandes,NA,NA,NA,germany,NA,deu,NA,NA,should be universität des saarlandes / na,NA
jbiog,1985,12,1,2889,peter,a,parsons,se,se,la trobe university,department of genetics and human variation,bundoora ,NA,australia,NA,aus,NA,NA,"should be la trobe university, bundoora  / na",NA
jbiog,1985,12,1,2903,peter,h,raven,se,se,missouri botanical garden,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jbiog,1985,12,1,3906,jonathan,d,sauer,se,se,university of california los angeles,department of geography,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jbiog,1985,12,1,867,daniel,NA,simberloff,se,se,florida state university,NA,tallahassee,fl,usa,NA,usa,NA,NA,"should be florida state university, tallahassee, fl / na",NA
jbiog,1985,12,1,1134,forest,NA,stearns,se,se,university of wisconsin madison,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jbiog,1985,12,1,2927,philip,NA,stott,special,special,university of london,NA,london,NA,united kingdom,NA,gbr,NA,NA,"should be university of london, london uk / na",NA
jbiog,1985,12,1,3650,thomas,NA,vanderhammen,se,se,university of amsterdam,NA,NA,NA,netherlands,NA,nld,NA,NA,na / na,NA
jbiog,1985,12,1,1139,francois,NA,vuilleumier,se,se,american museum of natural history,NA,new york,ny,usa,NA,usa,NA,NA,"should be american museum of natural history, new york city, new york.  / na",NA
jbiog,1985,12,1,900,donald,NA,walker,se,se,australian national university,NA,canberra,NA,australia,NA,aus,NA,NA,"should be australian national university, canberra / na",NA
jbiog,1985,12,1,1375,heinrich,NA,walter,se,se,botanisches institat der universitat hohenheim,NA,stuttgart,NA,germany,NA,deu,NA,NA,"should be botanisches institat der universitat hohenheim, stuttgart / na",NA
jbiog,1985,12,1,906,david,NA,watts,se,se,university of hull,NA,NA,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jecol,1985,73,1,1564,john,r,etherington,se,se,cardiff university,NA,NA,NA,united kingdom,NA,gbr,NA,NA,na / can't find,NA
jecol,1985,73,1,1604,james,b.,grace,se,se,louisiana state university,NA,baton rouge,louisiana,usa,NA,usa,NA,NA,"2nd address: university of arkansas,fayetteville,usa / na",NA
jecol,1985,73,1,1608,j,philip,grime,se,se,university of sheffield,NA,sheffield,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jecol,1985,73,1,289,b,NA,hopkins,eic,eic,university of sheffield,NA,NA,NA,united kingdom,NA,gbr,NA,NA,not 100% regarding inst,NA
jecol,1985,73,1,292,b,NA,huntley,se,se,university of cambridge,NA,NA,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jecol,1985,73,1,2419,michael,j,hutchings,se,se,university of sussex,NA,brighton,sussex,united kingdom,NA,gbr,NA,NA,na / na,NA
jecol,1985,73,1,1704,john,a,lee,ae,ae,university of manchester,lecturer,manchester,NA,united kingdom,NA,gbr,NA,NA,na / all the way through 2013! missing values,NA
jecol,1985,73,1,330,brian,NA,moss,ae,ae,university of east anglia,NA,norwich,norfolk,united kingdom,NA,gbr,NA,NA,na / na,NA
jecol,1985,73,1,2583,michael,b,usher,se,se,university of york,NA,york,n yorshire,united kingdom,NA,gbr,NA,NA,"university of stirling,stirling fk9 4la,uk / na",NA
jecol,1985,73,1,3874,d,a,williams,se,se,university of aberdeen,NA,edinburgh,scotland,united kingdom,NA,gbr,NA,NA,na / na,NA
jte,1985,1,1,1588,jose,i,furtado,se,se,commonwealth secretariat,NA,NA,london,united kingdom,NA,gbr,NA,NA,na / na,NA
jte,1985,1,1,2380,madhav,NA,gadgil,se,se,indian institute of science,NA,bangalore,karanataka,india,NA,ind,NA,NA,na / na,NA
jte,1985,1,1,735,dan,h,janzen,se,se,university of pennsylvania,department of biology,philadelphia,pennsylvania,usa,NA,usa,NA,NA,na / na,NA
jte,1985,1,1,1667,jiro,NA,kikkawa,se,se,university of queensland,department of zoology,st lucia,brisban,australia,NA,aus,NA,NA,na / na,NA
jte,1985,1,1,146,adrian,green,marshall,eic,eic,university of aberdeen,department of zoology,aberdeen,scotland,united kingdom,NA,gbr,NA,NA,na / na,NA
jte,1985,1,1,1001,ernesto,NA,medina,se,se,instituto venezolano de investigaciones cientificas,centro de ecologia,NA,caracas,venezuela,NA,ven,NA,NA,na / na,NA
jte,1985,1,1,3617,thomas,r,odhiambo,se,se,international centre of insect physiology and ecology,NA,NA,NA,kenya,NA,ken,NA,NA,na / na,NA
jte,1985,1,1,807,d,uu,okali,se,se,university of ibadan,department of forest resources and management,NA,ibadan,nigeria,NA,nga,NA,NA,na / na,NA
jte,1985,1,1,3459,sanga,NA,sabhasri,se,se,ministry of technology environment and sciences,NA,NA,bangkok,thailand,NA,tha,NA,NA,na / na,NA
jte,1985,1,1,2575,michael,d,swaine,ae,ae,university of aberdeen,department of plant sciences,NA,scotland,united kingdom,NA,gbr,NA,NA,na / na,NA
jte,1985,1,1,2604,marinus,ja,werger,se,se,utrecht university,department of plant ecology and evolutioanry biology,NA,utretcht,netherlands,NA,nld,NA,NA,na / na,NA
marecol,1985,6,1,3970,b,NA,battaglia,editorial board,se,universita degli studi di padova,instituto di biologia animale,NA,padova,italy,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,3997,c,NA,boudouresque,editorial board,se,luminy universite d aix marseille,laboratoire de biologie vegetale,NA,marseille,france,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4028,g,NA,carrada,editorial board,se,stazione zoologica anton dohrn,NA,NA,naples,italy,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4044,p,NA,colantoni,editorial board,se,laboratorio di geologia marina del cnr,NA,NA,bologna,italy,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4107,t,NA,fenchel,editorial board,se,aarhus university,institute of ecology and genetics,NA,aarhus,denmark,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4115,h,NA,fricke,editorial board,se,unaffiliated,NA,NA,NA,germany,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4120,t,NA,gamulin,editorial board,se,biological institute,NA,NA,dubrovnik,yugoslavia,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4131,j,NA,gray,editorial board,se,university of oslo,"dept. for zoology and marine chemistry, institute for marine biology",NA,oslo,norway,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4133,r,NA,grigg,editorial board,se,university of hawaii manoa,hawaii institute of marine biology,NA,hawaii,usa,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4145,y,NA,halim,editorial board,se,alexandra university,dept. of oceanography,NA,alexandria,egypt,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4159,r,NA,hessler,editorial board,se,university of california san diego,scripps institution of oceanography,la jolla,ca,usa,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4165,t,NA,hopkins,editorial board,se,doe brookhaven national laboratory,dept. of energy and environment,upton,ny,usa,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4188,t,NA,kikuchi,editorial board,se,kyushu university,amakusa marine biological laboratory,kumamoto,NA,japan,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4239,r,NA,margalef,editorial board,se,university of barcelona,dept. of ecology,barcelona,NA,spain,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4293,j,NA,ott,editors in chief,eic,university of vienna,institute of ecology and conservation biology,vienna,NA,austria,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4316,f,NA,por,editorial board,se,hebrew university of jerusalem,department of zoology,NA,jerusalem,israel,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4335,r,NA,riedl,editors in chief,eic,university of vienna,department of marine biology,NA,vienna,austria,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4350,k,NA,rutzler,editorial board,se,smithsonian institution,national museum of natural history,washington dc,district of columbia,usa,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4353,p,NA,sale,editorial board,se,university of sydney,school of biological sciences,sydney,n.s.w.,australia,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4354,h,NA,salem,editorial board,se,institut national scientifique et technnique d oceanographie et de peche,NA,NA,salammbo,tunisia,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4361,m,NA,sara,editorial board,se,universita di genova,istituto di zoologia,genova,NA,italy,NA,NA,NA,NA,na / na,NA
marecol,1985,6,1,4381,t,NA,smayda,editorial board,se,university of rhode island,graduate school of oceanography,kingston,ri,usa,NA,NA,NA,NA,na / na,NA
