journal,year,editor_id,first_name,middle_name,last_name,inst,unit,city,state,country,notes
JECOL,2004,2526,Michael,CF,Proctor,University of Exeter,UNKNOWN,Exeter,UNKNOWN,United Kingdom,NA
JECOL,2005,2526,Michael,CF,Proctor,University of Exeter,UNKNOWN,Exeter,UNKNOWN,United Kingdom,NA
JECOL,1985,2583,Michael,B,Usher,University of York,UNKNOWN,York,N Yorshire ,United Kingdom,NA
JECOL,1986,2583,Michael,B,Usher,University of York,UNKNOWN,York,N Yorshire ,United Kingdom,NA
JECOL,2008,2583,Michael,B,Usher,University of Stirling,UNKNOWN,Stirling,Scotland,United Kingdom,NA
JECOL,2011,2583,Michael,B,Usher,University of Stirling,UNKNOWN,Stirling,Scotland,United Kingdom,NA
JECOL,1994,2611,Mark,NA,Williamson,University of York,,York,UNKNOWN,United Kingdom,NA
JECOL,1995,2611,Mark,NA,Williamson,University of York,,York,UNKNOWN,United Kingdom,NA
JECOL,1996,2611,Mark,NA,Williamson,University of York,,York,UNKNOWN,United Kingdom,NA
JECOL,1997,2611,Mark,NA,Williamson,University of York,,York,UNKNOWN,United Kingdom,NA
JECOL,1998,2611,Mark,NA,Williamson,University of York,,York,UNKNOWN,United Kingdom,NA
JECOL,1999,2611,Mark,NA,Williamson,University of York,,York,UNKNOWN,United Kingdom,NA
JECOL,2000,2611,Mark,NA,Williamson,University of York,,York,UNKNOWN,United Kingdom,NA
JECOL,2001,2611,Mark,NA,Williamson,University of York,,York,UNKNOWN,United Kingdom,NA
JECOL,2002,2611,Mark,NA,Williamson,University of York,,York,UNKNOWN,United Kingdom,NA
JECOL,2003,2611,Mark,NA,Williamson,University of York,,York,UNKNOWN,United Kingdom,NA
JECOL,2004,2611,Mark,NA,Williamson,University of York,,York,UNKNOWN,United Kingdom,NA
JECOL,2000,2751,Paul,NA,Adam,University of New South Wales,UNKNOWN,Sydney,UNKNOWN,Australia,NA
JECOL,2001,2751,Paul,NA,Adam,,UNKNOWN,Sydney,UNKNOWN,Australia,NA
JECOL,2002,2751,Paul,NA,Adam,,UNKNOWN,Sydney,UNKNOWN,Australia,NA
JECOL,2003,2751,Paul,NA,Adam,,UNKNOWN,Sydney,UNKNOWN,Australia,NA
JECOL,2004,2751,Paul,NA,Adam,,UNKNOWN,Sydney,UNKNOWN,Australia,NA
JECOL,2005,2751,Paul,NA,Adam,University of New South Wales,UNKNOWN,Sydney,UNKNOWN,Australia,NA
JECOL,2000,2753,Peter,NA,Alpert,University of Massachusetts,UNKNOWN,Amherst,Massachusetts,USA,NA
JECOL,2001,2753,Peter,NA,Alpert,,,Amherst,Massachusetts,USA,NA
JECOL,2002,2753,Peter,NA,Alpert,,,Amherst,Massachusetts,USA,NA
JECOL,2003,2753,Peter,NA,Alpert,,,Amherst,Massachusetts,USA,NA
JECOL,2004,2753,Peter,NA,Alpert,,,Amherst,Massachusetts,USA,NA
JECOL,2005,2753,Peter,NA,Alpert,University of Massachusetts ,,Amherst,Massachusetts,USA,NA
JECOL,1997,2849,Peter,NA,Klinkhamer,Leiden University,UNKNOWN,Leiden,UNKNOWN,Netherlands,NA
JECOL,1998,2849,Peter,NA,Klinkhamer,,,Leiden,UNKNOWN,Netherlands,NA
JECOL,1999,2849,Peter,NA,Klinkhamer,,,Leiden,UNKNOWN,Netherlands,NA
JECOL,2000,2849,Peter,NA,Klinkhamer,,,Leiden,UNKNOWN,Netherlands,NA
JECOL,2001,2849,Peter,NA,Klinkhamer,,,Leiden,UNKNOWN,Netherlands,NA
